#DB_SIZE=1403462
#MAX_CLASS_SIZE=50657
#GO	IC
0030029	5.75765888825017
0099503	5.75765888825017
0071103	5.75765888825017
0044550	5.75765888825017
0006479	5.76392850126376
0034219	5.76392850126376
0140013	5.76392850126376
0009553	5.76392850126376
0008213	5.76392850126376
0009932	5.76392850126376
0044272	5.76392850126376
0002682	5.77023767045703
0043543	5.77023767045703
0090501	5.77023767045703
0019684	5.77658689813568
1901505	5.78940758656475
0006261	5.78940758656475
0042623	5.78940758656475
0034976	5.79588010107036
0046395	5.79588010107036
0009705	5.79588010107036
0016054	5.79588010107036
0098813	5.80239478209156
0005746	5.80239478209156
0019901	5.80895218263772
0071482	5.80895218263772
0097237	5.81555286666907
1905369	5.81555286666907
0000502	5.81555286666907
0042803	5.81555286666907
0010053	5.81555286666907
0005507	5.82219740938774
0030554	5.82888639753853
0008234	5.83562042971988
0042440	5.83562042971988
0009735	5.83562042971988
0044433	5.83562042971988
0051241	5.83562042971988
0009637	5.83562042971988
0120114	5.84240011670526
0023057	5.84240011670526
0010648	5.84240011670526
0015980	5.84240011670526
0050776	5.84240011670526
0031349	5.84240011670526
0008017	5.84922608177566
0071806	5.84922608177566
0006066	5.84922608177566
0010876	5.84922608177566
0046034	5.84922608177566
0010200	5.84922608177566
0010410	5.84922608177566
0006875	5.86301940390799
0004519	5.86301940390799
0071215	5.86998807322409
0016835	5.86998807322409
0097306	5.86998807322409
0009308	5.87700564588273
0045088	5.87700564588273
0048509	5.87700564588273
0032103	5.88407281310582
0010564	5.88407281310582
0033044	5.88407281310582
0032559	5.88407281310582
0043902	5.88407281310582
1990748	5.88407281310582
0015932	5.8983587703533
0051094	5.8983587703533
0006650	5.8983587703533
0009968	5.8983587703533
0009914	5.90557901832679
0009411	5.90557901832679
0002833	5.90557901832679
0015144	5.91285177765587
0060918	5.92017781774794
0008374	5.92017781774794
0007568	5.92017781774794
0071407	5.92755792504556
0030964	5.92755792504556
0031968	5.93499290353308
0019867	5.93499290353308
0071900	5.93499290353308
0045271	5.93499290353308
0030258	5.94248357526224
0050662	5.94248357526224
0010054	5.95763538028284
0030036	5.95763538028284
0003682	5.95763538028284
0008202	5.95763538028284
0015294	5.96529825302841
0015293	5.96529825302841
0022900	5.96529825302841
0015297	5.96529825302841
0001510	5.96529825302841
0019757	5.96529825302841
0006473	5.96529825302841
0016441	5.96529825302841
0019760	5.96529825302841
0098869	5.96529825302841
0031401	5.96529825302841
0030532	5.96529825302841
0097525	5.96529825302841
0016143	5.96529825302841
0097747	5.97302029912232
0048528	5.97302029912232
0034062	5.97302029912232
0048469	5.97302029912232
0005996	5.97302029912232
0044087	5.97302029912232
0048764	5.98080243956438
0015267	5.98080243956438
0061982	5.98080243956438
0022803	5.98080243956438
0044421	5.98080243956438
0045333	5.98080243956438
0048765	5.98080243956438
0016604	5.9886456170254
0051240	5.9886456170254
0009606	5.99655079653251
0070085	5.99655079653251
0008270	5.99655079653251
0051049	5.99655079653251
0072657	5.99655079653251
0006855	6.00451896618169
0090693	6.00451896618169
1901419	6.01255113787896
0016209	6.01255113787896
0044038	6.01255113787896
1905957	6.01255113787896
0010087	6.01255113787896
0009860	6.01255113787896
0062012	6.01255113787896
0010287	6.01255113787896
0009787	6.01255113787896
0046915	6.01255113787896
0080167	6.01255113787896
0070589	6.01255113787896
0007034	6.02064834811158
0004540	6.02064834811158
0005887	6.02064834811158
0055072	6.02064834811158
0009698	6.02881165875074
0003899	6.02881165875074
0005524	6.02881165875074
0051020	6.03704215788725
0033612	6.03704215788725
0140101	6.03704215788725
0016667	6.03704215788725
0015295	6.04534096070195
0006643	6.04534096070195
0090351	6.04534096070195
0070592	6.04534096070195
0005543	6.04534096070195
0004527	6.04534096070195
0048527	6.04534096070195
0048581	6.05370921037246
0005615	6.06214807901833
0031461	6.06214807901833
0090697	6.06214807901833
0090626	6.07065876868624
0046148	6.07065876868624
0006402	6.07065876868624
0033218	6.07065876868624
0045786	6.07065876868624
0016298	6.07065876868624
1905393	6.07065876868624
0016830	6.07065876868624
0018209	6.07924251237763
0018394	6.07924251237763
0006475	6.07924251237763
0016114	6.07924251237763
0002239	6.07924251237763
0018393	6.07924251237763
0016573	6.07924251237763
0018105	6.08790057512074
0006869	6.08790057512074
0005516	6.08790057512074
