#GO	IC
0055039	3.010789
0055040	6.178872
0055041	5.212432
0055042	5.135739
0055043	6.721959
0055044	3.956568
0055045	8.753391
0055046	6.584337
0055047	9.734220
0055048	10.832833
0055049	7.195247
0055050	10.832833
0055051	7.999619
0055052	7.999619
0055053	9.446538
0055054	9.223395
0055055	10.832833
0055056	10.832833
0055057	10.832833
0055058	10.832833
0055059	6.515345
0055060	10.832833
0055062	7.999619
0055063	10.139686
0055064	10.139686
0055065	5.299443
0055067	6.333023
0055068	10.832833
0055069	7.999619
0055070	8.060244
0055071	7.741790
0055072	6.020648
0055073	8.635608
0055074	7.431635
0055075	7.788310
0055076	5.591086
0055077	5.980802
0055078	8.886923
0055079	5.299443
0055080	5.064512
0055081	7.004191
0055082	5.439205
0055083	7.888394
0055084	5.369001
0055085	3.156823
0055086	4.632324
0055087	9.734220
0055088	6.673950
0055089	9.223395
0055090	10.832833
0055091	10.832833
0055092	6.673950
0055093	2.325488
0055094	3.191268
0055095	3.577241
0055096	3.577241
0055097	3.577241
0055098	3.191268
0055099	2.794644
0055100	1.050271
0055102	5.539528
0055103	4.821566
0055104	5.539528
0055105	10.832833
0055106	10.832833
0055107	4.030438
0055108	4.030438
0055109	7.143953
0055110	7.143953
0055111	10.832833
0055112	9.734220
0055113	7.143953
0055114	3.228436
0055115	7.169271
0055116	7.169271
0055117	2.474870
0055118	3.554204
0055119	2.474870
0055120	1.765093
0055121	10.832833
0055122	10.139686
0055123	3.005592
0055127	2.474870
0055128	2.474870
0055129	10.832833
0055130	10.832833
0055131	6.426113
0055132	3.950395
0055133	5.685338
0055134	2.633369
0060001	10.139686
0060002	10.139686
0060003	8.124783
0060004	3.162871
0060005	3.162871
0060006	3.162871
0060007	3.162871
0060008	3.385081
0060009	4.995102
0060010	3.385081
0060011	3.160075
0060012	10.832833
0060013	3.162871
0060014	8.434937
0060015	8.434937
0060016	4.995102
0060017	2.412371
0060018	6.515345
0060019	4.189043
0060020	4.189043
0060021	2.412371
0060022	2.412371
0060023	2.412371
0060024	10.832833
0060025	10.832833
0060026	9.734220
0060027	7.143953
0060028	9.734220
0060029	9.734220
0060030	10.832833
0060031	10.832833
0060032	3.863982
0060033	2.340752
0060034	4.189043
0060035	4.995102
0060036	6.542373
0060037	3.005592
0060038	8.886923
0060039	8.193775
0060040	4.189043
0060041	2.412371
0060042	3.863982
0060043	6.584337
0060044	7.942461
0060045	7.367097
0060046	6.738488
0060047	2.474870
0060048	2.474870
0060049	2.969566
0060050	4.372928
0060051	2.969566
0060052	4.908577
0060053	4.592557
0060054	7.367097
0060055	5.394753
0060056	2.474870
0060057	2.474870
0060058	4.154491
0060059	7.143953
0060060	3.863982
0060061	5.394753
0060062	5.394753
0060063	5.394753
0060064	5.394753
0060065	2.412371
0060066	2.412371
0060067	3.579362
0060068	3.579362
0060069	6.258122
0060070	5.656683
0060071	5.656683
0060072	7.999619
0060073	2.474870
0060074	5.480975
0060075	8.886923
0060076	10.832833
0060077	10.832833
0060078	8.886923
0060079	8.886923
0060080	8.886923
0060081	8.886923
0060082	3.162871
0060083	2.474870
0060084	10.832833
0060085	2.474870
0060086	8.434937
0060087	2.474870
0060088	7.143953
0060089	5.086630
0060090	7.221915
0060091	10.832833
0060092	10.832833
0060093	5.842400
0060094	6.150701
0060095	6.150701
0060096	6.941012
0060097	4.908577
0060098	9.446538
0060099	8.635608
0060100	8.635608
0060101	9.223395
0060102	8.530248
0060103	5.980802
0060104	5.980802
0060105	5.980802
0060106	5.980802
0060107	5.980802
0060108	5.980802
0060109	5.980802
0060110	5.980802
0060111	5.980802
0060112	3.160075
0060113	4.189043
0060114	8.434937
0060115	8.434937
0060116	7.143953
0060117	4.995102
0060118	8.434937
0060119	4.995102
0060120	6.515345
0060121	7.143953
0060122	10.139686
0060123	10.832833
0060124	10.832833
0060125	10.832833
0060126	4.189043
0060127	4.189043
0060128	4.189043
0060129	8.434937
0060130	4.995102
0060131	4.995102
0060132	4.995102
0060133	4.995102
0060134	7.071633
0060135	5.544566
0060136	5.544566
0060137	5.544566
0060138	5.544566
0060139	9.446538
0060140	9.446538
0060141	9.446538
0060142	5.732966
0060143	5.898359
0060144	10.832833
0060145	9.446538
0060146	5.965298
0060147	7.500628
0060148	8.124783
0060149	9.446538
0060150	8.124783
0060151	10.139686
0060152	5.119100
0060153	9.446538
0060154	10.832833
0060155	6.237713
0060156	6.862541
0060157	2.412371
0060158	8.267883
0060159	4.828946
0060160	5.898359
0060161	6.188442
0060162	5.898359
0060163	6.515345
0060164	10.139686
0060165	10.139686
0060166	2.412371
0060167	4.828946
0060168	4.828946
0060169	4.828946
0060170	10.139686
0060171	10.139686
0060172	9.734220
0060173	2.412371
0060174	5.394753
0060175	8.886923
0060176	4.797351
0060177	4.293247
0060178	10.832833
0060179	0.000000
0060180	0.000000
0060181	3.554204
0060182	8.635608
0060183	8.267883
0060184	10.832833
0060185	6.556167
0060186	5.119100
0060187	0.307989
0060188	6.321973
0060189	6.901007
0060190	7.221915
0060191	10.832833
0060192	6.502099
0060193	10.832833
0060194	10.832833
0060195	10.832833
0060196	4.526557
0060197	3.863982
0060198	7.277485
0060199	7.071633
0060200	7.071633
0060201	7.431635
0060202	7.071633
0060203	7.431635
0060204	7.071633
0060205	3.541176
0060206	0.000000
0060207	0.000000
0060208	0.000000
0060209	0.000000
0060210	0.000000
0060211	9.734220
0060212	9.734220
0060213	10.832833
0060214	5.394753
0060215	4.189043
0060216	4.189043
0060217	4.189043
0060218	4.189043
0060219	2.412371
0060220	2.412371
0060221	2.412371
0060222	7.999619
0060223	2.412371
0060224	7.999619
0060225	9.446538
0060226	8.753391
0060227	5.656683
0060228	6.178872
0060229	9.041073
0060230	9.041073
0060231	8.434937
0060232	10.832833
0060233	10.832833
0060234	10.832833
0060235	10.832833
0060236	9.734220
0060237	4.714736
0060238	4.828946
0060239	6.188442
0060240	5.898359
0060241	5.539528
0060242	0.922022
0060243	8.193775
0060244	7.942461
0060245	8.530248
0060246	8.530248
0060247	8.530248
0060248	8.530248
0060249	6.705698
0060250	10.832833
0060251	7.071633
0060252	7.367097
0060253	7.942461
0060254	4.890033
0060255	2.558731
0060256	4.949510
0060257	7.071633
0060258	5.364773
0060259	1.763020
0060260	8.193775
0060261	8.193775
0060262	4.890033
0060263	2.453294
0060264	8.434937
0060265	6.300233
0060266	10.139686
0060267	3.893579
0060268	3.976371
0060269	6.413992
0060270	6.413992
0060271	10.139686
0060272	3.863982
0060273	0.000000
0060274	6.658445
0060275	5.369001
0060276	6.658445
0060278	4.949510
0060279	5.884073
0060280	7.071633
0060281	5.973020
0060282	5.973020
0060283	5.973020
0060284	7.071633
0060285	10.139686
0060287	6.598726
0060288	8.060244
0060289	9.446538
0060290	4.189043
0060291	10.832833
0060292	10.832833
0060293	9.041073
0060294	6.598726
0060295	7.741790
0060296	7.741790
0060297	5.732966
0060298	8.753391
0060299	8.060244
0060300	4.828946
0060301	6.188442
0060302	5.898359
0060303	6.825500
0060304	6.366925
0060305	10.832833
0060306	7.431635
0060307	7.431635
0060308	4.821566
0060309	10.139686
0060310	6.247865
0060311	8.124783
0060312	5.732966
0060313	4.154491
0060314	10.139686
0060315	10.139686
0060316	10.832833
0060317	4.189043
0060318	4.189043
0060319	4.189043
0060320	8.434937
0060321	8.635608
0060322	2.412371
0060323	3.863982
0060324	2.412371
0060325	3.863982
0060326	7.119261
0060327	10.832833
0060328	10.832833
0060329	10.832833
0060330	5.877006
0060331	7.741790
0060332	6.300233
0060333	5.656683
0060334	4.828946
0060335	4.828946
0060336	4.828946
0060337	5.656683
0060338	4.828946
0060339	4.828946
0060340	4.828946
0060341	6.333023
0060342	10.832833
0060343	5.394753
0060344	5.394753
0060345	5.394753
0060346	5.394753
0060347	5.394753
0060348	2.412371
0060349	3.863982
0060350	3.863982
0060351	2.412371
0060352	0.922022
0060353	2.044087
0060354	3.932102
0060355	3.698739
0060356	4.039367
0060357	8.753391
0060358	8.753391
0060359	8.530248
0060360	8.753391
0060361	6.755295
0060362	6.755295
0060363	3.863982
0060364	3.863982
0060365	3.863982
0060366	3.863982
0060367	3.863982
0060368	4.828946
0060369	6.188442
0060370	8.434937
0060371	8.886923
0060372	7.431635
0060373	8.886923
0060374	4.189043
0060375	6.378485
0060376	6.378485
0060377	6.378485
0060378	5.339771
0060379	9.734220
0060380	8.635608
0060381	8.635608
0060382	6.123303
0060383	7.697338
0060384	2.474870
0060385	5.364773
0060386	4.109000
0060387	4.403113
0060388	4.403113
0060389	3.275360
0060390	4.828946
0060391	4.828946
0060392	4.828946
0060393	5.369001
0060394	7.465537
0060395	3.577241
0060396	5.673777
0060397	5.673777
0060398	4.828946
0060399	6.188442
0060400	5.898359
0060401	8.635608
0060402	8.635608
0060403	0.000000
0060404	9.734220
0060405	4.949510
0060406	5.884073
0060407	7.071633
0060408	7.004191
0060409	8.347926
0060410	8.635608
0060411	3.863982
0060412	3.863982
0060413	3.863982
0060414	2.412371
0060415	9.734220
0060416	10.832833
0060417	0.863885
0060418	0.863885
0060419	8.434937
0060420	8.193775
0060421	9.223395
0060422	7.697338
0060423	5.490498
0060424	5.490498
0060425	3.863982
0060426	3.005592
0060427	2.412371
0060428	8.193775
0060429	8.193775
0060430	2.412371
0060431	9.734220
0060432	5.264488
0060433	2.412371
0060434	3.863982
0060435	2.412371
0060436	3.863982
0060437	8.434937
0060438	2.412371
0060439	3.863982
0060440	5.394753
0060441	3.863982
0060442	9.734220
0060443	3.863982
0060444	3.863982
0060445	3.005592
0060446	3.863982
0060447	3.863982
0060448	3.863982
0060449	3.863982
0060450	2.474870
0060451	2.474870
0060452	3.554204
0060453	4.154491
0060454	8.347926
0060455	8.347926
0060456	4.154491
0060457	4.154491
0060458	2.412371
0060459	2.412371
0060460	3.863982
0060461	3.863982
0060462	2.412371
0060463	3.863982
0060464	5.394753
0060465	2.412371
0060466	3.160075
0060467	7.071633
0060468	3.160075
0060469	3.160075
0060470	8.530248
0060471	10.832833
0060472	10.832833
0060473	5.757659
0060474	3.160075
0060475	3.160075
0060476	3.160075
0060478	10.832833
0060479	4.189043
0060480	8.434937
0060481	8.193775
0060482	2.412371
0060483	2.412371
0060484	2.412371
0060485	4.146972
0060486	8.434937
0060487	8.434937
0060488	3.863982
0060489	3.863982
0060490	3.863982
0060491	10.139686
0060492	10.832833
0060493	10.832833
0060494	10.832833
0060495	7.999619
0060496	7.999619
0060497	10.832833
0060498	7.741790
0060499	5.673777
0060500	4.905907
0060501	7.367097
0060502	10.832833
0060503	5.119100
0060504	8.347926
0060505	10.832833
0060506	5.656683
0060507	8.886923
0060508	4.189043
0060509	8.434937
0060510	8.434937
0060511	3.913149
0060512	3.385081
0060513	9.734220
0060514	10.832833
0060515	3.385081
0060516	5.119100
0060517	5.119100
0060518	10.832833
0060519	8.530248
0060520	6.150701
0060521	3.385081
0060522	10.832833
0060523	9.734220
0060524	3.385081
0060525	3.579362
0060526	3.579362
0060527	9.734220
0060528	8.434937
0060529	8.434937
0060530	3.385081
0060531	3.579362
0060532	2.412371
0060533	3.863982
0060534	2.412371
0060535	3.863982
0060536	3.863982
0060537	4.146972
0060538	2.412371
0060539	2.412371
0060540	3.863982
0060541	3.005592
0060542	7.221915
0060543	7.613957
0060544	9.446538
0060545	9.446538
0060546	9.446538
0060547	9.446538
0060548	7.398845
0060549	6.438384
0060550	9.734220
0060551	5.006833
0060552	6.178872
0060553	6.450806
0060554	6.450806
0060555	6.450806
0060556	8.530248
0060557	10.832833
0060558	8.886923
0060559	8.886923
0060560	5.119100
0060561	3.863982
0060562	9.734220
0060563	8.434937
0060564	9.734220
0060566	10.139686
0060567	10.832833
0060568	6.584337
0060569	6.901007
0060570	7.221915
0060571	9.734220
0060572	9.734220
0060573	7.221915
0060574	4.995102
0060575	8.434937
0060576	4.995102
0060577	3.863982
0060578	3.863982
0060579	6.515345
0060580	8.193775
0060581	6.515345
0060582	8.193775
0060583	6.333023
0060584	8.886923
0060585	9.223395
0060586	9.734220
0060587	6.450806
0060588	2.603322
0060589	6.528768
0060590	8.347926
0060591	4.189043
0060592	5.394753
0060593	5.656683
0060594	5.490498
0060595	5.673777
0060596	5.394753
0060597	4.905907
0060598	9.734220
0060599	3.863982
0060600	9.734220
0060601	9.734220
0060602	5.119100
0060603	9.734220
0060604	9.734220
0060605	5.394753
0060606	5.394753
0060607	9.446538
0060608	9.446538
0060609	3.863982
0060610	4.189043
0060611	8.886923
0060612	2.412371
0060613	2.412371
0060614	7.741790
0060615	9.734220
0060616	9.734220
0060617	7.999619
0060618	2.412371
0060619	10.832833
0060620	5.996551
0060621	5.996551
0060622	7.071633
0060623	10.139686
0060624	7.071633
0060625	6.321973
0060626	6.321973
0060627	7.195247
0060628	8.635608
0060629	10.832833
0060631	8.886923
0060632	7.741790
0060633	6.772390
0060634	7.004191
0060635	4.372928
0060636	9.041073
0060637	7.999619
0060638	7.999619
0060639	7.999619
0060640	5.732966
0060641	2.340752
0060642	4.189043
0060643	9.734220
0060644	8.434937
0060645	9.734220
0060646	9.734220
0060647	9.446538
0060648	9.734220
0060649	5.119100
0060650	10.832833
0060651	4.234324
0060652	9.734220
0060653	8.434937
0060654	9.734220
0060655	3.863982
0060656	7.999619
0060657	7.999619
0060658	3.863982
0060659	5.394753
0060660	9.734220
0060661	5.394753
0060662	5.394753
0060663	3.863982
0060664	10.832833
0060665	7.999619
0060666	9.734220
0060667	5.119100
0060668	3.400349
0060669	3.385081
0060670	3.385081
0060671	8.434937
0060672	3.385081
0060673	7.999619
0060674	2.412371
0060675	2.412371
0060676	2.412371
0060677	5.119100
0060678	9.734220
0060679	9.734220
0060680	9.734220
0060681	5.119100
0060682	5.119100
0060683	7.999619
0060684	7.999619
0060685	10.832833
0060686	10.832833
0060687	8.193775
0060688	8.193775
0060689	4.189043
0060690	8.434937
0060691	5.973020
0060692	4.189043
0060693	8.193775
0060694	5.996551
0060695	5.996551
0060696	6.247865
0060697	6.643178
0060698	5.539528
0060699	10.832833
0060700	10.832833
0060701	10.832833
0060702	10.832833
0060703	5.539528
0060704	8.434937
0060705	4.189043
0060706	3.385081
0060707	3.385081
0060708	3.385081
0060709	3.385081
0060710	3.160075
0060711	3.579362
0060712	4.146972
0060713	3.385081
0060714	3.385081
0060715	3.385081
0060716	2.412371
0060717	2.412371
0060718	4.189043
0060719	4.995102
0060720	8.886923
0060721	5.720845
0060722	8.886923
0060723	6.584337
0060724	9.446538
0060725	4.828946
0060726	4.318120
0060727	4.318120
0060728	4.318120
0060729	9.446538
0060730	4.154491
0060731	4.154491
0060732	7.004191
0060733	5.369001
0060734	5.369001
0060735	5.369001
0060736	3.385081
0060737	5.119100
0060738	3.160075
0060739	3.160075
0060740	9.734220
0060741	3.385081
0060742	3.385081
0060743	5.973020
0060744	3.385081
0060745	3.385081
0060746	0.000000
0060747	0.000000
0060748	3.385081
0060749	2.412371
0060750	10.832833
0060751	5.119100
0060752	7.306472
0060753	5.770238
0060754	6.300233
0060755	7.536996
0060756	0.000000
0060757	0.000000
0060758	0.000000
0060759	3.886819
0060760	5.021692
0060761	5.245584
0060762	8.193775
0060763	5.119100
0060764	7.999619
0060765	4.828946
0060766	5.898359
0060767	3.160075
0060768	6.584337
0060769	7.367097
0060770	7.942461
0060771	8.753391
0060772	9.734220
0060773	10.832833
0060774	10.139686
0060775	5.656683
0060776	9.223395
0060777	6.227663
0060778	3.863982
0060779	3.863982
0060780	3.863982
0060781	8.886923
0060782	6.584337
0060783	5.656683
0060784	6.584337
0060785	9.446538
0060786	6.378485
0060787	5.673777
0060788	5.394753
0060789	5.394753
0060790	5.394753
0060791	5.394753
0060792	2.412371
0060793	5.394753
0060794	3.863982
0060795	6.515345
0060796	6.515345
0060797	5.673777
0060798	5.673777
0060799	5.673777
0060800	6.378485
0060801	8.060244
0060802	7.999619
0060803	4.905907
0060804	6.188442
0060805	8.060244
0060806	8.060244
0060807	6.515345
0060808	6.378485
0060809	4.189043
0060810	8.635608
0060811	8.635608
0060812	8.635608
0060813	8.635608
0060814	8.635608
0060815	5.490498
0060816	5.399111
0060817	5.399111
0060818	5.399111
0060819	8.267883
0060820	5.399111
0060821	5.399111
0060822	5.673777
0060823	5.656683
0060824	7.741790
0060825	5.673777
0060826	5.673777
0060827	5.732966
0060828	4.828946
0060829	5.714839
0060830	8.635608
0060831	5.656683
0060832	3.385081
0060833	5.656683
0060834	8.124783
0060835	5.673777
0060836	8.434937
0060837	8.434937
0060838	8.434937
0060839	8.434937
0060840	2.412371
0060841	2.412371
0060842	8.434937
0060843	8.434937
0060844	8.434937
0060845	8.434937
0060846	8.434937
0060847	7.221915
0060848	8.193775
0060849	8.434937
0060850	4.905907
0060851	5.673777
0060852	4.905907
0060853	5.656683
0060854	3.863982
0060855	5.394753
0060856	4.995102
0060857	4.995102
0060858	10.832833
0060859	7.195247
0060860	9.223395
0060861	7.119261
0060862	9.223395
0060863	3.577241
0060864	6.476124
0060865	5.673777
0060866	8.753391
0060867	10.832833
0060868	6.476124
0060869	5.673777
0060870	9.734220
0060871	9.734220
0060872	2.412371
0060873	2.412371
0060874	2.412371
0060875	2.412371
0060876	5.394753
0060877	5.490498
0060878	7.143953
0060879	5.394753
0060880	5.364773
0060881	6.258122
0060882	6.258122
0060883	3.400349
0060884	9.734220
0060885	3.863982
0060886	4.189043
0060887	2.412371
0060888	5.490498
0060889	8.434937
0060890	8.434937
0060891	8.434937
0060892	9.223395
0060893	9.223395
0060894	9.223395
0060895	7.741790
0060896	5.264488
0060897	5.490498
0060898	6.515345
0060899	4.905907
0060900	5.394753
0060901	4.154491
0060902	4.905907
0060903	10.832833
0060904	10.139686
0060905	4.797351
0060906	10.139686
0060907	4.154491
0060908	0.922022
0060909	9.734220
0060910	9.734220
0060911	6.515345
0060912	7.221915
0060913	8.193775
0060914	5.394753
0060915	4.189043
0060916	8.886923
0060917	8.434937
0060918	5.920178
0060919	8.530248
0060920	4.189043
0060921	4.189043
0060922	2.412371
0060923	6.515345
0060924	6.515345
0060925	6.515345
0060926	4.995102
0060927	6.515345
0060928	4.995102
0060929	6.515345
0060930	6.515345
0060931	4.995102
0060932	4.189043
0060933	4.995102
0060934	6.515345
0060935	4.189043
0060936	4.995102
0060937	6.515345
0060938	4.189043
0060939	4.995102
0060940	4.189043
0060941	6.515345
0060942	4.189043
0060943	4.995102
0060944	6.515345
0060945	4.189043
0060946	4.189043
0060947	4.189043
0060948	4.995102
0060949	6.515345
0060950	4.189043
0060951	4.189043
0060952	4.995102
0060953	6.515345
0060954	4.995102
0060955	6.515345
0060956	4.189043
0060957	8.434937
0060958	4.995102
0060959	4.995102
0060960	6.515345
0060961	5.539528
0060962	4.905907
0060963	5.585809
0060964	8.267883
0060965	9.446538
0060966	7.465537
0060967	7.465537
0060968	6.476124
0060969	7.574736
0060970	5.490498
0060971	8.193775
0060972	5.490498
0060973	10.832833
0060974	10.832833
0060975	10.832833
0060976	2.412371
0060977	3.863982
0060978	5.394753
0060979	4.189043
0060980	10.832833
0060981	10.832833
0060982	3.863982
0060983	4.189043
0060984	4.995102
0060985	6.515345
0060986	5.905579
0060987	2.550856
0060988	4.686503
0060989	4.686503
0060990	4.686503
0060992	9.223395
0060993	3.863982
0060994	4.905907
0060995	7.999619
0060996	2.412371
0060997	10.139686
0060998	10.139686
0060999	10.139686
0061000	10.139686
0061001	7.071633
0061002	8.060244
0061003	8.753391
0061004	5.264488
0061005	4.189043
0061006	6.584337
0061007	2.474870
0061008	3.005592
0061009	2.412371
0061010	2.412371
0061011	2.412371
0061012	7.942461
0061013	8.193775
0061014	9.223395
0061015	6.789781
0061016	6.628140
0061017	8.434937
0061018	5.268312
0061019	3.088696
0061020	4.526557
0061021	5.194478
0061022	5.268312
0061023	9.446538
0061024	5.115805
0061025	6.169394
0061026	10.832833
0061027	2.412371
0061028	4.995102
0061029	2.412371
0061030	8.434937
0061031	3.863982
0061032	2.412371
0061033	6.941012
0061034	2.412371
0061035	4.234324
0061036	5.898359
0061037	5.714839
0061038	3.385081
0061039	3.579362
0061040	3.385081
0061041	5.276005
0061042	5.394753
0061043	5.732966
0061044	5.732966
0061045	7.071633
0061046	8.193775
0061047	8.193775
0061048	8.193775
0061049	5.570143
0061050	6.188442
0061051	3.886819
0061052	3.886819
0061053	8.193775
0061054	2.412371
0061055	2.412371
0061056	4.146972
0061057	5.656683
0061058	4.828946
0061059	6.188442
0061060	5.898359
0061061	2.412371
0061062	10.139686
0061063	6.300233
0061064	6.053709
0061065	10.139686
0061066	6.300233
0061067	6.053709
0061068	2.412371
0061069	2.412371
0061070	2.412371
0061071	2.412371
0061072	3.863982
0061073	3.863982
0061074	7.999619
0061075	7.999619
0061076	7.999619
0061077	6.628140
0061078	6.300233
0061079	2.412371
0061080	2.412371
0061081	4.154491
0061082	2.474870
0061083	10.832833
0061084	10.832833
0061085	8.434937
0061086	10.832833
0061087	8.635608
0061088	5.500114
0061089	3.932102
0061090	3.698739
0061091	4.714736
0061092	6.198104
0061093	6.237713
0061094	4.949510
0061095	4.949510
0061096	4.949510
0061097	5.466857
0061098	6.321973
0061099	7.500628
0061100	8.434937
0061101	8.434937
0061102	8.434937
0061103	8.434937
0061104	8.434937
0061105	9.446538
0061106	5.732966
0061107	3.579362
0061108	2.412371
0061109	6.237713
0061110	3.546641
0061111	7.999619
0061112	8.193775
0061113	3.863982
0061114	3.863982
0061115	6.755295
0061116	3.863982
0061117	9.446538
0061118	5.276005
0061119	5.276005
0061120	5.276005
0061121	5.276005
0061122	5.884073
0061123	7.071633
0061124	5.276005
0061125	5.276005
0061126	5.276005
0061127	5.276005
0061128	5.276005
0061129	5.276005
0061130	5.394753
0061131	5.490498
0061132	10.832833
0061133	10.832833
0061134	7.613957
0061135	7.741790
0061136	6.941012
0061137	5.119100
0061138	7.367097
0061139	5.490498
0061140	8.434937
0061141	8.434937
0061142	7.999619
0061143	8.193775
0061144	8.193775
0061145	4.146972
0061146	9.734220
0061147	8.193775
0061148	8.267883
0061149	4.905907
0061150	5.490498
0061151	4.905907
0061152	2.412371
0061153	2.412371
0061154	9.734220
0061155	9.734220
0061156	3.863982
0061157	9.734220
0061158	10.139686
0061159	4.941188
0061160	9.223395
0061161	9.223395
0061162	8.635608
0061163	7.336325
0061164	7.336325
0061165	8.530248
0061166	8.530248
0061167	8.530248
0061168	5.732966
0061169	4.154491
0061170	4.154491
0061171	8.635608
0061172	9.223395
0061173	3.698739
0061174	10.832833
0061175	10.832833
0061176	10.832833
0061177	10.832833
0061178	3.886819
0061179	10.832833
0061180	8.193775
0061181	6.378485
0061182	8.060244
0061183	8.124783
0061184	10.139686
0061185	10.832833
0061186	7.837100
0061187	10.832833
0061188	7.837100
0061189	10.139686
0061190	8.124783
0061191	10.832833
0061192	6.355496
0061193	2.412371
0061194	2.412371
0061195	5.394753
0061196	2.412371
0061197	3.863982
0061198	5.394753
0061199	2.474870
0061200	7.277485
0061201	3.541176
0061202	9.041073
0061203	6.705698
0061204	5.957635
0061205	3.385081
0061206	3.863982
0061207	4.189043
0061208	4.189043
0061209	2.412371
0061210	7.999619
0061211	2.412371
0061212	2.412371
0061213	5.898359
0061214	2.412371
0061215	2.412371
0061216	4.905907
0061217	5.898359
0061218	5.898359
0061219	2.412371
0061220	2.412371
0061221	2.412371
0061222	2.412371
0061223	4.189043
0061224	2.412371
0061225	2.412371
0061226	2.412371
0061227	5.264488
0061228	3.863982
0061229	4.189043
0061230	4.189043
0061231	2.412371
0061232	2.412371
0061233	8.267883
0061234	2.412371
0061235	3.863982
0061236	3.863982
0061237	3.863982
0061238	3.863982
0061239	4.189043
0061240	3.863982
0061241	2.412371
0061242	2.412371
0061243	3.863982
0061244	3.863982
0061245	7.697338
0061246	7.697338
0061247	2.412371
0061248	2.412371
0061249	2.412371
0061250	4.189043
0061251	4.189043
0061252	4.189043
0061253	4.189043
0061254	4.189043
0061255	4.189043
0061256	4.189043
0061257	4.189043
0061258	4.189043
0061259	2.412371
0061260	4.189043
0061261	8.434937
0061262	3.863982
0061263	2.412371
0061264	2.412371
0061265	4.189043
0061266	4.189043
0061267	4.189043
0061268	4.189043
0061269	2.412371
0061270	2.412371
0061271	8.434937
0061272	2.412371
0061273	3.863982
0061274	2.412371
0061275	2.412371
0061276	3.863982
0061277	3.863982
0061278	3.863982
0061279	3.863982
0061280	3.863982
0061281	2.412371
0061282	5.264488
0061283	5.264488
0061284	5.264488
0061285	2.412371
0061286	2.412371
0061287	2.412371
0061288	5.264488
0061289	5.656683
0061290	5.656683
0061291	5.656683
0061292	5.656683
0061293	5.656683
0061294	5.898359
0061295	5.898359
0061296	5.898359
0061297	5.898359
0061298	3.005592
0061299	3.863982
0061300	3.005592
0061301	3.863982
0061302	10.832833
0061303	2.412371
0061304	3.863982
0061305	7.697338
0061306	9.734220
0061307	9.734220
0061308	4.995102
0061309	4.995102
0061310	9.734220
0061311	5.656683
0061312	4.905907
0061313	5.673777
0061314	5.656683
0061315	8.886923
0061316	5.656683
0061317	5.656683
0061318	4.189043
0061319	4.189043
0061320	4.189043
0061321	4.189043
0061322	4.189043
0061323	8.886923
0061324	8.886923
0061325	8.886923
0061326	2.412371
0061327	2.412371
0061328	2.412371
0061329	8.434937
0061330	8.434937
0061331	7.143953
0061332	9.734220
0061333	9.734220
0061334	10.832833
0061335	5.570143
0061336	5.364773
0061337	3.554204
0061339	7.697338
0061340	7.697338
0061341	5.656683
0061342	5.656683
0061343	8.530248
0061344	10.832833
0061345	5.656683
0061346	5.656683
0061347	5.656683
0061348	5.656683
0061349	5.656683
0061350	5.656683
0061351	8.886923
0061352	7.119261
0061353	4.905907
0061354	5.656683
0061355	8.060244
0061356	4.797351
0061357	6.150701
0061358	5.842400
0061359	4.828946
0061360	2.412371
0061361	9.223395
0061362	9.223395
0061363	3.160075
0061364	6.413992
0061365	10.832833
0061366	0.000000
0061367	0.000000
0061368	0.000000
0061369	5.732966
0061370	7.095163
0061371	9.223395
0061372	5.673777
0061373	2.412371
0061374	2.412371
0061375	2.412371
0061376	2.412371
0061377	2.412371
0061378	2.412371
0061379	2.412371
0061380	2.412371
0061381	10.832833
0061382	4.189043
0061383	3.863982
0061384	3.863982
0061385	8.886923
0061386	9.734220
0061387	10.832833
0061388	10.832833
0061389	6.188442
0061390	7.942461
0061391	8.193775
0061392	10.832833
0061393	7.654779
0061394	7.500628
0061395	7.654779
0061396	4.905907
0061397	4.905907
0061398	6.772390
0061399	9.223395
0061400	9.223395
0061401	7.654779
0061402	5.585809
0061403	7.654779
0061404	10.832833
0061405	7.654779
0061406	7.654779
0061407	7.654779
0061408	7.654779
0061409	9.734220
0061410	9.223395
0061411	7.654779
0061412	5.628826
0061413	4.905907
0061414	4.905907
0061415	6.772390
0061416	10.832833
0061417	10.832833
0061418	7.500628
0061419	7.654779
0061420	5.628826
0061421	4.526557
0061422	7.654779
0061423	8.124783
0061424	5.585809
0061425	5.585809
0061426	5.585809
0061427	6.772390
0061428	7.500628
0061429	4.905907
0061430	3.863982
0061431	8.060244
0061432	4.905907
0061433	3.661944
0061434	4.905907
0061435	4.526557
0061436	9.734220
0061437	3.005592
0061438	3.863982
0061439	3.863982
0061440	3.005592
0061441	3.863982
0061442	8.193775
0061443	4.189043
0061444	4.995102
0061445	8.434937
0061446	8.193775
0061447	7.221915
0061448	4.146972
0061449	4.189043
0061450	10.832833
0061451	2.412371
0061452	4.189043
0061453	8.434937
0061454	8.635608
0061455	6.020648
0061456	10.832833
0061457	10.832833
0061458	3.577948
0061459	7.277485
0061460	10.139686
0061461	4.039367
0061462	6.807481
0061463	7.048643
0061464	4.861571
0061465	4.861571
0061466	4.861571
0061467	5.996551
0061468	0.850164
0061469	6.584337
0061470	0.922022
0061471	5.591086
